Data;Loja;Região;Produto;Ação Merchandising;Investimento R$;Qtd Vendida SellOut;Faturamento R$;Houve Ruptura Auditoria;Share Nossa Marca;Share Concorrente A;Share Concorrente B
12/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;34;850;0;0,4;0,39;0,21
12/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ponta de Gôndola;500;57;1254;0;0,45;0,25;0,3
12/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;89;2670;0;0,43;0,24;0,33
12/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Display Checkout;300;114;2850;0;0,53;0,17;0,3
12/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,45;0,55
12/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ponta de Gôndola;500;36;1080;0;0,47;0,26;0,27
12/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Faixa de Gôndola;150;102;2550;0;0,33;0,25;0,42
12/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;74;1628;0;0,54;0,16;0,3
12/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ponta de Gôndola;500;128;3840;0;0,47;0,21;0,32
12/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;32;800;0;0,54;0,12;0,34
12/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;119;2618;0;0,4;0,32;0,28
12/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ilha Principal;750;84;2520;0;0,52;0,16;0,32
12/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;0;0;1;0;0,58;0,42
12/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,42;0,58
12/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;28;840;0;0,41;0,28;0,31
13/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;108;2700;0;0,33;0,21;0,46
13/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;16;352;0;0,4;0,35;0,25
13/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Display Checkout;300;26;780;0;0,49;0,14;0,37
13/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ponta de Gôndola;500;28;700;0;0,52;0,11;0,37
13/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;20;440;0;0,46;0,17;0,37
13/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;124;3720;0;0,52;0,28;0,2
13/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ponta de Gôndola;500;95;2375;0;0,3;0,25;0,45
13/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Display Checkout;300;24;528;0;0,5;0,15;0,35
13/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,51;0,49
13/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;46;1150;0;0,37;0,29;0,34
13/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;13;286;0;0,4;0,37;0,23
13/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;23;690;0;0,47;0,34;0,19
13/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ponta de Gôndola;500;36;900;0;0,35;0,15;0,5
13/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ponta de Gôndola;500;62;1364;0;0,41;0,17;0,42
13/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;51;1530;0;0,52;0,28;0,2
14/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ponta de Gôndola;500;100;2500;0;0,38;0,13;0,49
14/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,49;0,51
14/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ilha Principal;750;0;0;1;0;0,47;0,53
14/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ilha Principal;750;103;2575;0;0,34;0,42;0,24
14/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;72;1584;0;0,33;0,31;0,36
14/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;5;150;0;0,52;0,2;0,28
14/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,54;0,46
14/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;101;2222;0;0,32;0,1;0,58
14/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;48;1440;0;0,55;0,16;0,29
14/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Display Checkout;300;84;2100;0;0,32;0,47;0,21
14/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;50;1100;0;0,36;0,41;0,23
14/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;42;1260;0;0,5;0,11;0,39
14/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,43;0,57
14/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ponta de Gôndola;500;24;528;0;0,31;0,24;0,45
14/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;18;540;0;0,37;0,24;0,39
15/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,57;0,43
15/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;24;528;0;0,38;0,23;0,39
15/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Display Checkout;300;127;3810;0;0,36;0,45;0,19
15/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ilha Principal;750;112;2800;0;0,31;0,14;0,55
15/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ilha Principal;750;78;1716;0;0,5;0,28;0,22
15/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;73;2190;0;0,34;0,14;0,52
15/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ponta de Gôndola;500;62;1550;0;0,42;0,14;0,44
15/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ilha Principal;750;0;0;1;0;0,57;0,43
15/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;14;420;0;0,53;0,28;0,19
15/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;34;850;0;0,35;0,18;0,47
15/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;17;374;0;0,4;0,2;0,4
15/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;23;690;0;0,39;0,3;0,31
15/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ilha Principal;750;0;0;1;0;0,58;0,42
15/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ilha Principal;750;40;880;0;0,43;0,2;0,37
15/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;10;300;0;0,32;0,19;0,49
16/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,56;0,44
16/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ponta de Gôndola;500;89;1958;0;0,48;0,36;0,16
16/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;26;780;0;0,52;0,29;0,19
16/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ilha Principal;750;61;1525;0;0,4;0,16;0,44
16/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;0;0;1;0;0,5;0,5
16/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ponta de Gôndola;500;68;2040;0;0,38;0,2;0,42
16/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Faixa de Gôndola;150;68;1700;0;0,49;0,17;0,34
16/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;8;176;0;0,42;0,39;0,19
16/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;49;1470;0;0,51;0,22;0,27
16/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;33;825;0;0,53;0,19;0,28
16/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;0;0;1;0;0,56;0,44
16/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;44;1320;0;0,42;0,31;0,27
16/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;7;175;0;0,37;0,12;0,51
16/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ilha Principal;750;129;2838;0;0,39;0,4;0,21
16/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ponta de Gôndola;500;34;1020;0;0,35;0,2;0,45
17/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ilha Principal;750;41;1025;0;0,43;0,13;0,44
17/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,43;0,57
17/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,51;0,49
17/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;13;325;0;0,47;0,27;0,26
17/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Display Checkout;300;106;2332;0;0,34;0,12;0,54
17/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;42;1260;0;0,49;0,23;0,28
17/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Display Checkout;300;111;2775;0;0,43;0,1;0,47
17/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;38;836;0;0,33;0,18;0,49
17/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;6;180;0;0,36;0,42;0,22
17/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;98;2450;0;0,39;0,28;0,33
17/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;47;1034;0;0,43;0,2;0,37
17/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;0;0;1;0;0,57;0,43
17/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;108;2700;0;0,39;0,32;0,29
17/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;60;1320;0;0,44;0,29;0,27
17/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;33;990;0;0,49;0,31;0,2
18/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;6;150;0;0,43;0,32;0,25
18/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Display Checkout;300;71;1562;0;0,38;0,24;0,38
18/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;62;1860;0;0,51;0,29;0,2
18/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Display Checkout;300;68;1700;0;0,53;0,23;0,24
18/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,47;0,53
18/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;31;930;0;0,4;0,22;0,38
18/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;19;475;0;0,43;0,1;0,47
18/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ilha Principal;750;17;374;0;0,3;0,17;0,53
18/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;25;750;0;0,31;0,45;0,24
18/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;0;0;1;0;0,45;0,55
18/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;13;286;0;0,48;0,21;0,31
18/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;82;2460;0;0,4;0,15;0,45
18/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;24;600;0;0,46;0,23;0,31
18/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,6;0,4
18/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ilha Principal;750;39;1170;0;0,5;0,2;0,3
19/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;29;725;0;0,47;0,31;0,22
19/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;12;264;0;0,51;0,17;0,32
19/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;108;3240;0;0,33;0,4;0,27
19/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ilha Principal;750;0;0;1;0;0,58;0,42
19/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;48;1056;0;0,41;0,3;0,29
19/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;86;2580;0;0,42;0,15;0,43
19/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ilha Principal;750;106;2650;0;0,3;0,48;0,22
19/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ilha Principal;750;82;1804;0;0,44;0,29;0,27
19/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;101;3030;0;0,36;0,24;0,4
19/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;33;825;0;0,3;0,36;0,34
19/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;45;990;0;0,55;0,2;0,25
19/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;35;1050;0;0,39;0,29;0,32
19/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;42;1050;0;0,37;0,43;0,2
19/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Display Checkout;300;0;0;1;0;0,6;0,4
19/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ilha Principal;750;21;630;0;0,31;0,19;0,5
20/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;34;850;0;0,35;0,14;0,51
20/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;41;902;0;0,53;0,28;0,19
20/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;106;3180;0;0,33;0,39;0,28
20/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;65;1625;0;0,4;0,25;0,35
20/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ponta de Gôndola;500;76;1672;0;0,34;0,37;0,29
20/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;34;1020;0;0,34;0,28;0,38
20/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,53;0,47
20/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;7;154;0;0,46;0,23;0,31
20/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;49;1470;0;0,46;0,35;0,19
20/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;46;1150;0;0,49;0,13;0,38
20/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;0;0;1;0;0,45;0,55
20/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;19;570;0;0,48;0,18;0,34
20/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;22;550;0;0,46;0,29;0,25
20/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;10;220;0;0,49;0,17;0,34
20/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,47;0,53
21/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;28;700;0;0,42;0,4;0,18
21/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;46;1012;0;0,38;0,43;0,19
21/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;82;2460;0;0,36;0,42;0,22
21/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;63;1575;0;0,36;0,42;0,22
21/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ponta de Gôndola;500;15;330;0;0,34;0,39;0,27
21/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;65;1950;0;0,42;0,18;0,4
21/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;43;1075;0;0,43;0,13;0,44
21/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;35;770;0;0,4;0,22;0,38
21/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;27;810;0;0,37;0,27;0,36
21/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;89;2225;0;0,33;0,14;0,53
21/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ponta de Gôndola;500;93;2046;0;0,36;0,15;0,49
21/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;0;0;1;0;0,59;0,41
21/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;22;550;0;0,44;0,12;0,44
21/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;35;770;0;0,39;0,15;0,46
21/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;29;870;0;0,41;0,36;0,23
22/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;28;700;0;0,37;0,12;0,51
22/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,43;0,57
22/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,58;0,42
22/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Display Checkout;300;0;0;1;0;0,46;0,54
22/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;125;2750;0;0,55;0,3;0,15
22/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;5;150;0;0,47;0,1;0,43
22/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;31;775;0;0,4;0,26;0,34
22/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Display Checkout;300;50;1100;0;0,33;0,15;0,52
22/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ponta de Gôndola;500;95;2850;0;0,38;0,13;0,49
22/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;42;1050;0;0,31;0,14;0,55
22/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;45;990;0;0,43;0,26;0,31
22/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;0;0;1;0;0,57;0,43
22/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;29;725;0;0,32;0,34;0,34
22/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;0;0;1;0;0,53;0,47
22/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;0;0;1;0;0,56;0,44
23/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;21;525;0;0,47;0,12;0,41
23/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Display Checkout;300;64;1408;0;0,5;0,11;0,39
23/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;20;600;0;0,37;0,1;0,53
23/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,52;0,48
23/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ponta de Gôndola;500;87;1914;0;0,36;0,29;0,35
23/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;108;3240;0;0,5;0,29;0,21
23/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;16;400;0;0,44;0,16;0,4
23/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,5;0,5
23/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Display Checkout;300;21;630;0;0,53;0,14;0,33
23/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;24;600;0;0,4;0,32;0,28
23/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;44;968;0;0,33;0,33;0,34
23/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;0;0;1;0;0,51;0,49
23/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;20;500;0;0,44;0,15;0,41
23/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,59;0,41
23/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ilha Principal;750;42;1260;0;0,41;0,27;0,32
24/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;42;1050;0;0,34;0,41;0,25
24/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;16;352;0;0,43;0,19;0,38
24/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;95;2850;0;0,32;0,3;0,38
24/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;23;575;0;0,47;0,24;0,29
24/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,52;0,48
24/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;18;540;0;0,54;0,16;0,3
24/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Faixa de Gôndola;150;62;1550;0;0,5;0,23;0,27
24/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Display Checkout;300;33;726;0;0,33;0,11;0,56
24/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;21;630;0;0,47;0,26;0,27
24/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;114;2850;0;0,43;0,25;0,32
24/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;53;1166;0;0,41;0,24;0,35
24/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;35;1050;0;0,47;0,33;0,2
24/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Display Checkout;300;46;1150;0;0,48;0,15;0,37
24/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;8;176;0;0,43;0,32;0,25
24/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ponta de Gôndola;500;0;0;1;0;0,54;0,46
25/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ilha Principal;750;72;1800;0;0,35;0,11;0,54
25/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;33;726;0;0,3;0,11;0,59
25/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,49;0,51
25/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,55;0,45
25/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,43;0,57
25/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;30;900;0;0,41;0,18;0,41
25/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,6;0,4
25/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;23;506;0;0,55;0,28;0,17
25/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;48;1440;0;0,39;0,23;0,38
25/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;42;1050;0;0,47;0,18;0,35
25/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;45;990;0;0,43;0,22;0,35
25/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Faixa de Gôndola;150;88;2640;0;0,44;0,1;0,46
25/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ponta de Gôndola;500;63;1575;0;0,41;0,26;0,33
25/04/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;111;2442;0;0,5;0,34;0,16
25/04/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,57;0,43
26/04/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;22;550;0;0,35;0,31;0,34
26/04/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;86;1892;0;0,4;0,26;0,34
26/04/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;42;1260;0;0,44;0,38;0,18
26/04/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;104;2600;0;0,44;0,15;0,41
26/04/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ilha Principal;750;104;2288;0;0,45;0,33;0,22
26/04/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Display Checkout;300;120;3600;0;0,5;0,18;0,32
26/04/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;20;500;0;0,48;0,19;0,33
26/04/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;28;616;0;0,51;0,2;0,29
26/04/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Display Checkout;300;103;3090;0;0,36;0,27;0,37
26/04/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;43;1075;0;0,35;0,39;0,26
26/04/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;37;814;0;0,32;0,32;0,36
26/04/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;10;300;0;0,41;0,17;0,42
26/04/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;27;675;0;0,54;0,19;0,27
